Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM_X 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM_Y 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM; Fitted_X 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM; Fitted_Y 	
-15.2999992370605 	0.220800323484582 	-15.2999992370605 	0 	
-15.1999988555908 	0.238399919035146 	-15.1999988555908 	0 	
-15.0999984741211 	0.232400192355271 	-15.0999984741211 	0 	
-14.9999980926514 	0.240200143191032 	-14.9999980926514 	0 	
-14.8999977111816 	0.251999934196647 	-14.8999977111816 	0 	
-14.7999992370605 	0.249899496317084 	-14.7999992370605 	0 	
-14.6999988555908 	0.217899529314309 	-14.6999988555908 	0 	
-14.5999984741211 	0.186899576518044 	-14.5999984741211 	0 	
-14.4999980926514 	0.176699740550248 	-14.4999980926514 	0 	
-14.3999977111816 	0.162999497126293 	-14.3999977111816 	0 	
-14.2999992370605 	0.14999984331007 	-14.2999992370605 	0 	
-14.1999988555908 	0.144199764108635 	-14.1999988555908 	0 	
-14.0999984741211 	0.130799668335385 	-14.0999984741211 	0 	
-13.9999980926514 	0.113599748012348 	-13.9999980926514 	0 	
-13.8999977111816 	0.100599297664303 	-13.8999977111816 	0 	
-13.7999992370605 	0.0837998636707198 	-13.7999992370605 	0 	
-13.6999988555908 	0.0752998362768267 	-13.6999988555908 	0 	
-13.5999984741211 	0.061699795005552 	-13.5999984741211 	0 	
-13.4999980926514 	0.051099860425893 	-13.4999980926514 	0 	
-13.3999977111816 	0.0486998743544973 	-13.3999977111816 	0 	
-13.2999992370605 	0.0412999708896677 	-13.2999992370605 	0 	
-13.1999988555908 	0.0468999885088124 	-13.1999988555908 	0 	
-13.0999984741211 	0.0425002001757093 	-13.0999984741211 	0 	
-12.9999980926514 	0.0537003149256634 	-12.9999980926514 	0 	
-12.8999977111816 	0.0716000926695415 	-12.8999977111816 	0 	
-12.7999992370605 	0.0702000455858069 	-12.7999992370605 	0 	
-12.6999988555908 	0.0747997021680931 	-12.6999988555908 	0 	
-12.5999984741211 	0.0463999762287131 	-12.5999984741211 	0 	
-12.4999980926514 	0.0417998119810363 	-12.4999980926514 	0 	
-12.3999977111816 	0.0352995234970876 	-12.3999977111816 	0 	
-12.2999992370605 	0.0285997382779897 	-12.2999992370605 	0 	
-12.1999988555908 	0.0237997952463047 	-12.1999988555908 	0 	
