UV_280_X (Vol),UV_280_Y (Abs),UV_260_X (Vol),UV_260_Y (Abs)
1.454685,-24.191229,7.49054,-27.858828
1.455848,-24.190708,7.496355,-27.854204
1.457011,-24.190201,7.502171,-27.847906
1.458174,-24.189692,7.507987,-27.845226
1.459337,-24.189348,7.513802,-27.849022
1.460499,-24.189182,7.519618,-27.852409
1.461662,-24.189056,7.525434,-27.850233
1.462825,-24.188932,7.531249,-27.850006
1.463988,-24.188896,7.537065,-27.84939
1.465151,-24.189266,7.542881,-27.845366
1.466313,-24.18981,7.548696,-27.840509
1.467476,-24.1903,7.554512,-27.838791
1.468639,-24.19079,7.560327,-27.839905
1.469802,-24.191502,7.566143,-27.841984
1.470965,-24.192678,7.571959,-27.84046
1.472128,-24.194057,7.577774,-27.840324
1.47329,-24.195421,7.58359,-27.844934
1.474453,-24.196774,7.589406,-27.843504
1.475616,-24.197674,7.595221,-27.842787
1.476779,-24.198238,7.601037,-27.844223
1.477942,-24.198841,7.606853,-27.845041
1.479104,-24.199476,7.612668,-27.843887
1.480267,-24.200111,7.618484,-27.845501
1.48143,-24.201006,7.624299,-27.845484
1.482593,-24.202305,7.630115,-27.847191
1.483756,-24.203836,7.635931,-27.848585
1.484918,-24.205416,7.641746,-27.848007
1.486081,-24.206993,7.647562,-27.847561
1.487244,-24.208706,7.653378,-27.843618
1.488407,-24.210354,7.659193,-27.840769
1.48957,-24.21187,7.665009,-27.837275
1.490733,-24.213371,7.670825,-27.837765
1.491895,-24.21492,7.67664,-27.839222
1.493058,-24.216591,7.682456,-27.837692
1.494221,-24.217953,7.688271,-27.83605
1.495384,-24.219067,7.694087,-27.831343
1.496547,-24.220179,7.699903,-27.826473
1.49771,-24.22117,7.705718,-27.820984
1.498872,-24.22184,7.711534,-27.821264
1.500035,-24.22205,7.71735,-27.822792
1.501198,-24.221943,7.723165,-27.825937
1.502361,-24.221838,7.728981,-27.823246
1.503524,-24.221806,7.734797,-27.819378
1.504686,-24.222273,7.740612,-27.81967
1.505849,-24.223392,7.746428,-27.818344
1.507012,-24.224628,7.752243,-27.819658
1.508175,-24.225863,7.758059,-27.824013
1.509338,-24.227119,7.763875,-27.824844
1.510501,-24.228235,7.76969,-27.821798
1.511663,-24.229055,7.775506,-27.819954
1.512826,-24.229809,7.781322,-27.817114
1.513989,-24.230564,7.787137,-27.814693
1.515152,-24.231285,7.792953,-27.816725
1.516315,-24.231869,7.798769,-27.813808
1.517477,-24.232321,7.804584,-27.811731
1.51864,-24.232777,7.8104,-27.807028
1.519803,-24.233191,7.816216,-27.805119
1.520966,-24.233437,7.822031,-27.79991
1.522129,-24.233393,7.827847,-27.801723
1.523291,-24.233171,7.833662,-27.803297
1.524454,-24.23295,7.839478,-27.803862
1.525617,-24.232832,7.845294,-27.80348
1.52678,-24.232944,7.851109,-27.80254
1.527943,-24.23325,7.856925,-27.800358
1.529106,-24.233646,7.862741,-27.798542
1.530268,-24.234045,7.868556,-27.797777
1.531431,-24.234608,7.874372,-27.794895
1.532594,-24.235315,7.880188,-27.793623
1.533757,-24.235844,7.886003,-27.791922
1.53492,-24.236273,7.891819,-27.787804
1.536083,-24.23667,7.897634,-27.782701
1.537245,-24.236721,7.90345,-27.777382
1.538408,-24.236359,7.909266,-27.775385
1.539571,-24.23596,7.915081,-27.773392
1.540734,-24.235554,7.920897,-27.772234
1.541897,-24.235191,7.926713,-27.774239
1.543059,-24.235296,7.932528,-27.775923
1.544222,-24.235956,7.938344,-27.778296
1.545385,-24.236656,7.94416,-27.77796
1.546548,-24.23736,7.949975,-27.775902
1.547711,-24.238043,7.955791,-27.774099
1.548874,-24.23871,7.961606,-27.770706
1.550036,-24.239477,7.967422,-27.762812
1.551199,-24.240311,7.973238,-27.755926
1.552362,-24.241114,7.979053,-27.755537
1.553525,-24.241894,7.984869,-27.752722
1.554688,-24.242304,7.990685,-27.750561
1.55585,-24.24206,7.9965,-27.750055
1.557013,-24.241739,8.002316,-27.749365
1.558176,-24.241417,8.008131,-27.744524
1.559339,-24.241119,8.013947,-27.74334
1.560502,-24.240881,8.019763,-27.743029
1.561664,-24.240623,8.025578,-27.740986
1.562827,-24.240366,8.031394,-27.741091
1.56399,-24.240108,8.03721,-27.742617
1.565153,-24.239895,8.043025,-27.739908
1.566316,-24.240028,8.048841,-27.736496
1.567479,-24.240767,8.054656,-27.734138
1.568641,-24.241503,8.060472,-27.727745
1.569804,-24.242241,8.066288,-27.719063
1.570967,-24.242987,8.072104,-27.716415
1.57213,-24.243528,8.077919,-27.715649
1.573293,-24.24346,8.083735,-27.713037
1.574455,-24.243393,8.08955,-27.710827
1.575618,-24.243326,8.095366,-27.708055
1.576781,-24.243467,8.101181,-27.700638
1.577944,-24.244175,8.106997,-27.695473
1.579107,-24.244984,8.112813,-27.693609
1.58027,-24.245794,8.118629,-27.696337
1.581432,-24.246607,8.124444,-27.696777
1.582595,-24.247324,8.13026,-27.697584
1.583758,-24.247976,8.136075,-27.698093
1.584921,-24.249046,8.141891,-27.692308
1.586084,-24.250118,8.147707,-27.689693
1.587247,-24.251236,8.153522,-27.688988
1.588409,-24.252575,8.159338,-27.683043
1.589572,-24.254009,8.165154,-27.67651
1.590735,-24.255199,8.170969,-27.676157
1.591898,-24.25639,8.176785,-27.671228
1.593061,-24.257591,8.1826,-27.66535
1.594223,-24.25881,8.188416,-27.667913
1.595386,-24.259974,8.194232,-27.671497
1.596549,-24.261047,8.200047,-27.674681
1.597712,-24.262119,8.205863,-27.675447
1.598875,-24.263203,8.211679,-27.674194
1.600037,-24.26429,8.217494,-27.669865
1.6012,-24.265295,8.22331,-27.663349
1.602363,-24.266239,8.229125,-27.653952
1.603526,-24.267172,8.234941,-27.645344
1.604689,-24.267902,8.240757,-27.641319
1.605852,-24.268047,8.246572,-27.639908
1.607014,-24.267334,8.252388,-27.638786
1.608177,-24.266539,8.258204,-27.639862
1.60934,-24.265741,8.264019,-27.640255
1.610503,-24.265017,8.269835,-27.640844
1.611666,-24.264791,8.275651,-27.641535
1.612828,-24.265123,8.281466,-27.642509
1.613991,-24.265453,8.287282,-27.639845
1.615154,-24.265787,8.293097,-27.637856
1.616317,-24.266159,8.298913,-27.63695
1.61748,-24.266542,8.304729,-27.63821
1.618643,-24.266586,8.310544,-27.635672
1.619805,-24.266628,8.31636,-27.633739
1.620968,-24.26668,8.322176,-27.635513
1.622131,-24.266832,8.327991,-27.631937
1.623294,-24.267317,8.333807,-27.622759
1.624457,-24.267738,8.339622,-27.618999
1.62562,-24.268158,8.345438,-27.617353
1.626782,-24.26861,8.351254,-27.616802
1.627945,-24.269297,8.357069,-27.617941
1.629108,-24.270218,8.362885,-27.617559
1.630271,-24.271091,8.368701,-27.615139
1.631434,-24.271965,8.374516,-27.613993
1.632596,-24.272812,8.380332,-27.608252
1.633759,-24.273624,8.386147,-27.602808
1.634922,-24.274935,8.391963,-27.600204
1.636085,-24.276579,8.397779,-27.59668
1.637248,-24.278227,8.403595,-27.592777
1.63841,-24.279879,8.40941,-27.589645
1.639573,-24.281538,8.415226,-27.58812
1.640736,-24.282803,8.421041,-27.588066
1.641899,-24.284018,8.426857,-27.588097
1.643062,-24.285246,8.432673,-27.587791
1.644225,-24.286469,8.438488,-27.587721
1.645387,-24.287651,8.444304,-27.586245
1.64655,-24.288626,8.45012,-27.582079
1.647713,-24.289597,8.455935,-27.577524
1.648876,-24.290604,8.461751,-27.572149
1.650039,-24.291788,8.467566,-27.566074
1.651201,-24.293062,8.473382,-27.563334
1.652364,-24.293976,8.479198,-27.564262
1.653527,-24.294888,8.485013,-27.562771
1.65469,-24.295807,8.490829,-27.561962
1.655853,-24.296738,8.496645,-27.562405
1.657016,-24.297451,8.50246,-27.560556
1.658178,-24.297871,8.508276,-27.556526
1.659341,-24.298273,8.514091,-27.55316
1.660504,-24.298717,8.519907,-27.549736
1.661667,-24.299147,8.525723,-27.548941
1.66283,-24.299715,8.531539,-27.549034
1.663992,-24.300344,8.537354,-27.548216
1.665155,-24.300972,8.54317,-27.547939
1.666318,-24.301603,8.548985,-27.546175
1.667481,-24.302767,8.554801,-27.541433
1.668644,-24.303898,8.560616,-27.5366
1.669807,-24.305014,8.566432,-27.532242
1.670969,-24.306131,8.572248,-27.527622
1.672132,-24.307247,8.578064,-27.52397
1.673295,-24.307924,8.583879,-27.520376
1.674458,-24.308514,8.589695,-27.515223
1.675621,-24.309105,8.59551,-27.511066
1.676783,-24.309692,8.601326,-27.509367
1.677946,-24.310236,8.607141,-27.50872
1.679109,-24.310438,8.612957,-27.508017
1.680272,-24.310387,8.618773,-27.506952
1.681435,-24.310335,8.624589,-27.504732
1.682598,-24.310289,8.630404,-27.501062
1.68376,-24.310686,8.63622,-27.49621
1.684923,-24.311464,8.642035,-27.49086
1.686086,-24.312212,8.647851,-27.484276
1.687249,-24.312956,8.653666,-27.477343
1.688412,-24.313694,8.659483,-27.474039
1.689574,-24.314312,8.665298,-27.47415
1.690737,-24.314898,8.671114,-27.475859
1.6919,-24.315493,8.676929,-27.478575
1.693063,-24.316086,8.682745,-27.482063
1.694226,-24.316677,8.68856,-27.482836
1.695389,-24.317652,8.694376,-27.481077
1.696551,-24.31818,8.700192,-27.476538
1.697714,-24.318651,8.706008,-27.47077
1.698877,-24.319124,8.711823,-27.467667
1.70004,-24.319586,8.717639,-27.466108
1.701203,-24.319,8.723454,-27.464132
1.702365,-24.318733,8.72927,-27.461702
1.703528,-24.318518,8.735085,-27.460487
1.704691,-24.318302,8.740901,-27.457489
1.705854,-24.318302,8.746717,-27.453558
1.707017,-24.319145,8.752533,-27.450525
1.70818,-24.320162,8.758348,-27.447254
1.709342,-24.321178,8.764164,-27.443213
1.710505,-24.322187,8.769979,-27.438114
1.711668,-24.323225,8.775795,-27.430695
1.712831,-24.324087,8.78161,-27.422773
1.713994,-24.324625,8.787427,-27.418053
1.715156,-24.325096,8.793242,-27.413794
1.716319,-24.325567,8.799058,-27.40958
1.717482,-24.32604,8.804873,-27.40748
1.718645,-24.326612,8.810689,-27.408113
1.719808,-24.327255,8.816504,-27.409666
1.720971,-24.327904,8.82232,-27.408783
1.722133,-24.32855,8.828136,-27.40575
1.723296,-24.329439,8.833952,-27.403513
1.724459,-24.330082,8.839767,-27.400885
1.725622,-24.330584,8.845583,-27.396839
1.726785,-24.331074,8.851398,-27.396259
1.727947,-24.331516,8.857214,-27.396919
1.72911,-24.331532,8.863029,-27.393356
1.730273,-24.332346,8.868845,-27.386349
1.731436,-24.333435,8.874661,-27.378063
1.732599,-24.334547,8.880477,-27.372187
1.733762,-24.335649,8.886292,-27.369337
1.734924,-24.336569,8.892108,-27.369204
1.736087,-24.336765,8.897923,-27.369701
1.73725,-24.336836,8.903739,-27.371309
1.738413,-24.336905,8.909554,-27.370737
1.739576,-24.33684,8.915371,-27.365686
1.740738,-24.336496,8.921186,-27.357193
1.741901,-24.335936,8.927002,-27.349186
1.743064,-24.33534,8.932817,-27.341402
1.744227,-24.334747,8.938633,-27.333534
1.74539,-24.334455,8.944448,-27.328648
1.746553,-24.334522,8.950264,-27.328039
1.747715,-24.334644,8.95608,-27.327305
1.748878,-24.334764,8.961896,-27.323387
1.750041,-24.334885,8.967711,-27.319368
1.751204,-24.335167,8.973527,-27.315649
1.752367,-24.335398,8.979342,-27.311695
1.753529,-24.335587,8.985158,-27.307831
1.754692,-24.335772,8.990973,-27.3036
1.755855,-24.335955,8.99679,-27.299107
1.757018,-24.336149,9.002605,-27.296055
1.758181,-24.336681,9.008421,-27.288538
1.759344,-24.337265,9.014236,-27.282209
1.760506,-24.337847,9.020052,-27.280317
1.761669,-24.338432,9.025867,-27.277069
1.762832,-24.339403,9.031683,-27.27177
1.763995,-24.340586,9.037498,-27.271507
1.765158,-24.3417,9.043315,-27.269171
1.76632,-24.342855,9.04913,-27.26251
1.767483,-24.344072,9.054946,-27.256626
1.768646,-24.345005,9.060761,-27.249857
1.769809,-24.345901,9.066577,-27.240608
1.770972,-24.346851,9.072392,-27.231123
1.772135,-24.347801,9.078208,-27.222673
1.773297,-24.34874,9.084024,-27.214725
1.77446,-24.349342,9.08984,-27.206036
1.775623,-24.349548,9.095655,-27.197329
1.776786,-24.349642,9.101471,-27.189909
1.777949,-24.349737,9.107286,-27.183197
1.779111,-24.349951,9.113102,-27.177364
1.780274,-24.350262,9.118917,-27.173702
1.781437,-24.350462,9.124734,-27.168619
1.7826,-24.350603,9.130549,-27.162498
1.783763,-24.350744,9.136365,-27.157637
1.784926,-24.350962,9.14218,-27.148148
1.786088,-24.351276,9.147996,-27.134214
1.787251,-24.351698,9.153811,-27.120937
1.788414,-24.352152,9.159627,-27.109432
1.789577,-24.35261,9.165442,-27.098841
1.79074,-24.353144,9.171259,-27.090725
1.791902,-24.353416,9.177074,-27.086329
1.793065,-24.353428,9.18289,-27.082773
1.794228,-24.353384,9.188705,-27.075588
1.795391,-24.35334,9.194521,-27.060833
1.796554,-24.353918,9.200336,-27.048576
1.797716,-24.355341,9.206152,-27.034666
1.798879,-24.357014,9.211968,-27.02038
1.800042,-24.358683,9.217784,-27.009295
1.801205,-24.360355,9.223599,-27.002899
1.802368,-24.361439,9.229415,-26.994015
1.803531,-24.362223,9.23523,-26.985262
1.804693,-24.362982,9.241046,-26.977119
1.805856,-24.363743,9.246861,-26.965374
1.807019,-24.364502,9.252678,-26.95112
1.808182,-24.365528,9.258493,-26.937368
1.809345,-24.366524,9.264309,-26.92267
1.810508,-24.36746,9.270124,-26.906796
1.81167,-24.368395,9.27594,-26.89444
1.812833,-24.369375,9.281755,-26.883516
1.813996,-24.370392,9.287571,-26.872755
1.815159,-24.371386,9.293386,-26.864344
1.816322,-24.372364,9.299203,-26.854485
1.817484,-24.373308,9.305018,-26.842733
1.818647,-24.374285,9.310834,-26.830956
1.81981,-24.375473,9.316649,-26.815737
1.820973,-24.376825,9.322465,-26.799469
1.822136,-24.37818,9.32828,-26.783627
1.823299,-24.379536,9.334096,-26.76685
1.824461,-24.38055,9.339912,-26.751192
1.825624,-24.380564,9.345728,-26.738132
1.826787,-24.379841,9.351543,-26.723377
1.82795,-24.379019,9.357359,-26.706989
1.829113,-24.378197,9.363174,-26.696947
1.830275,-24.377634,9.36899,-26.680099
1.831438,-24.377783,9.374805,-26.664268
1.832601,-24.378462,9.380622,-26.648643
1.833764,-24.379236,9.386437,-26.634285
1.834927,-24.380016,9.392253,-26.614103
1.836089,-24.381317,9.398068,-26.600706
1.837252,-24.382771,9.403884,-26.585989
1.838415,-24.383944,9.409699,-26.568254
1.839578,-24.385088,9.415515,-26.551111
1.840741,-24.386049,9.42133,-26.532009
1.841904,-24.386396,9.427147,-26.50915
1.843066,-24.386282,9.432962,-26.483433
1.844229,-24.386105,9.438778,-26.464417
1.845392,-24.385929,9.444593,-26.443829
1.846555,-24.385944,9.450409,-26.426178
1.847718,-24.386812,9.456224,-26.413937
1.848881,-24.388054,9.46204,-26.402967
1.850043,-24.389137,9.467856,-26.388908
1.851206,-24.390223,9.473672,-26.377827
1.852369,-24.391289,9.479487,-26.364204
1.853532,-24.392643,9.485303,-26.343554
1.854695,-24.394484,9.491118,-26.322866
1.855857,-24.396509,9.496934,-26.29785
1.85702,-24.398537,9.502749,-26.270496
1.858183,-24.400274,9.508566,-26.247374
1.859346,-24.40123,9.514381,-26.226395
1.860509,-24.401714,9.520197,-26.204865
1.861672,-24.402178,9.526012,-26.187248
1.862834,-24.402639,9.531828,-26.171591
1.863997,-24.40358,9.537643,-26.152225
1.86516,-24.404392,9.543459,-26.132441
1.866323,-24.404825,9.549274,-26.113117
1.867486,-24.405258,9.555091,-26.091412
1.868648,-24.405718,9.560906,-26.066864
1.869811,-24.406658,9.566722,-26.044613
1.870974,-24.408295,9.572537,-26.020805
1.872137,-24.410179,9.578353,-26.001045
1.8733,-24.412119,9.584168,-25.9816
1.874462,-24.414221,9.589984,-25.9617
1.875625,-24.416431,9.5958,-25.93944
1.876788,-24.41815,9.601616,-25.917585
1.877951,-24.418999,9.607431,-25.892574
1.879114,-24.419846,9.613247,-25.869562
1.880277,-24.420677,9.619062,-25.847332
1.881439,-24.421455,9.624878,-25.822128
1.882602,-24.422249,9.630693,-25.797482
1.883765,-24.423109,9.63651,-25.773161
1.884928,-24.423967,9.642325,-25.746016
1.886091,-24.42474,9.648141,-25.719717
1.887254,-24.425447,9.653956,-25.69013
1.888416,-24.42646,9.659772,-25.6642
1.889579,-24.42778,9.665587,-25.640221
1.890742,-24.4291,9.671403,-25.61318
1.891905,-24.430534,9.677219,-25.585089
1.893068,-24.431852,9.683035,-25.561872
1.89423,-24.432693,9.68885,-25.533915
1.895393,-24.433477,9.694666,-25.503807
1.896556,-24.434263,9.700481,-25.478071
1.897719,-24.435049,9.706297,-25.4527
1.898882,-24.435663,9.712112,-25.428799
1.900045,-24.436014,9.717928,-25.407772
1.901207,-24.436367,9.723744,-25.382332
1.90237,-24.436737,9.72956,-25.354313
1.903533,-24.437265,9.735375,-25.326359
1.904696,-24.437799,9.741191,-25.297041
1.905859,-24.438074,9.747006,-25.265989
1.907021,-24.438351,9.752822,-25.238733
1.908184,-24.438679,9.758637,-25.209965
1.909347,-24.439226,9.764454,-25.176888
1.91051,-24.440012,9.770269,-25.147245
1.911673,-24.440838,9.776085,-25.119083
1.912835,-24.441664,9.7819,-25.090212
1.913998,-24.44215,9.787716,-25.061525
1.915161,-24.44202,9.793531,-25.033281
1.916324,-24.441837,9.799347,-25.004116
1.917487,-24.441847,9.805163,-24.975792
1.91865,-24.441858,9.810979,-24.945488
1.919812,-24.442177,9.816794,-24.911777
1.920975,-24.442875,9.82261,-24.878843
1.922138,-24.44346,9.828425,-24.843466
1.923301,-24.443977,9.834241,-24.809574
1.924464,-24.444466,9.840056,-24.775513
1.925627,-24.44492,9.845872,-24.745584
1.926789,-24.445368,9.851688,-24.718283
1.927952,-24.445793,9.857504,-24.68442
1.929115,-24.446199,9.863319,-24.65082
1.930278,-24.4466,9.869135,-24.617508
1.931441,-24.446953,9.87495,-24.581043
1.932603,-24.447123,9.880766,-24.545797
1.933766,-24.446966,9.886581,-24.512632
1.934929,-24.44681,9.892398,-24.473642
1.936092,-24.446627,9.898213,-24.437267
1.937255,-24.446306,9.904029,-24.406477
1.938418,-24.445778,9.909844,-24.365498
1.93958,-24.445023,9.91566,-24.326712
1.940743,-24.444269,9.921475,-24.292467
1.941906,-24.443689,9.927291,-24.25828
1.943069,-24.443895,9.933107,-24.221382
1.944232,-24.444921,9.938923,-24.190201
1.945394,-24.446362,9.944738,-24.157722
1.946557,-24.447798,9.950554,-24.12331
1.94772,-24.449263,9.956369,-24.086308
1.948883,-24.450655,9.962185,-24.046396
1.950046,-24.451466,9.968,-24.005705
1.951208,-24.452143,9.973816,-23.968134
1.952371,-24.45282,9.979632,-23.927563
1.953534,-24.45326,9.985448,-23.886742
1.954697,-24.452971,9.991263,-23.846344
1.95586,-24.452631,9.997079,-23.806784
1.957023,-24.452288,10.002894,-23.767204
1.958185,-24.451956,10.00871,-23.731964
1.959348,-24.451765,10.014525,-23.692284
1.960511,-24.451904,10.020342,-23.654192
1.961674,-24.452091,10.026157,-23.612967
1.962837,-24.452276,10.031973,-23.573399
1.964,-24.452515,10.037788,-23.531258
1.965162,-24.453058,10.043604,-23.491976
1.966325,-24.454056,10.049419,-23.451872
1.967488,-24.455091,10.055235,-23.416878
1.968651,-24.456125,10.061051,-23.372631
1.969814,-24.45726,10.066867,-23.329369
1.970976,-24.45859,10.072682,-23.28491
1.972139,-24.459633,10.078498,-23.237692
1.973302,-24.460609,10.084313,-23.188473
1.974465,-24.461588,10.090129,-23.147493
1.975628,-24.462536,10.095944,-23.105
1.976791,-24.463329,10.10176,-23.063881
1.977953,-24.463945,10.107576,-23.025425
1.979116,-24.464508,10.113392,-22.985903
1.980279,-24.465117,10.119207,-22.945093
1.981442,-24.465752,10.125023,-22.900826
1.982605,-24.466587,10.130838,-22.854343
1.983767,-24.468401,10.136654,-22.807516
1.98493,-24.470308,10.142469,-22.76195
1.986093,-24.472218,10.148286,-22.715992
1.987256,-24.474119,10.154101,-22.67058
1.988419,-24.475918,10.159917,-22.624676
1.989581,-24.477346,10.165732,-22.579632
1.990744,-24.478771,10.171548,-22.535501
1.991907,-24.480198,10.177363,-22.486618
1.99307,-24.481565,10.183179,-22.437649
1.994233,-24.482302,10.188995,-22.387117
1.995396,-24.482447,10.194811,-22.337494
1.996558,-24.48259,10.200626,-22.286453
1.997721,-24.482735,10.206442,-22.241241
1.998884,-24.48283,10.212257,-22.19647
2.000047,-24.482452,10.218073,-22.150911
2.00121,-24.481726,10.223888,-22.103235
2.002373,-24.481001,10.229704,-22.054871
2.003535,-24.480276,10.23552,-22.005093
2.004698,-24.479584,10.241336,-21.955246
2.005861,-24.479181,10.247151,-21.909714
2.007024,-24.478851,10.252967,-21.863144
2.008187,-24.478521,10.258782,-21.813036
2.009349,-24.478212,10.264598,-21.758856
2.010512,-24.478094,10.270413,-21.705179
2.011675,-24.478449,10.27623,-21.650764
2.012838,-24.478703,10.282045,-21.598709
2.014001,-24.478956,10.287861,-21.545416
2.015163,-24.479229,10.293676,-21.493519
2.016326,-24.479715,10.299492,-21.445637
2.017489,-24.480633,10.305307,-21.394838
2.018652,-24.481573,10.311123,-21.339966
2.019815,-24.48251,10.316939,-21.28788
2.020977,-24.483427,10.322755,-21.23567
2.022141,-24.48414,10.32857,-21.181225
2.023303,-24.485159,10.334386,-21.128008
2.024466,-24.486347,10.340201,-21.073797
2.025629,-24.487534,10.346017,-21.016911
2.026792,-24.488678,10.351832,-20.961803
2.027955,-24.489649,10.357648,-20.906052
2.029117,-24.490709,10.363464,-20.851358
2.03028,-24.491764,10.36928,-20.798147
2.031443,-24.492762,10.375095,-20.746609
2.032606,-24.493872,10.380911,-20.693285
2.033769,-24.495476,10.386726,-20.635464
2.034931,-24.496965,10.392542,-20.573799
2.036094,-24.49844,10.398357,-20.510498
2.037257,-24.499914,10.404174,-20.44664
2.03842,-24.501015,10.409989,-20.383694
2.039583,-24.501551,10.415805,-20.322407
2.040745,-24.501442,10.42162,-20.263151
2.041908,-24.501274,10.427436,-20.205273
2.043071,-24.501106,10.433251,-20.147091
2.044234,-24.501644,10.439067,-20.086994
2.045397,-24.502256,10.444883,-20.024818
2.04656,-24.50246,10.450699,-19.961956
2.047722,-24.502626,10.456514,-19.898508
2.048885,-24.502789,10.46233,-19.83728
2.050048,-24.50351,10.468145,-19.778255
2.051211,-24.504572,10.473961,-19.720789
2.052374,-24.505762,10.479776,-19.660961
2.053536,-24.50696,10.485593,-19.59844
2.054699,-24.508163,10.491408,-19.532515
2.055862,-24.508942,10.497224,-19.464481
2.057025,-24.509686,10.503039,-19.397293
2.058188,-24.510427,10.508855,-19.330784
2.05935,-24.511169,10.51467,-19.26638
2.060513,-24.511906,10.520486,-19.204876
2.061676,-24.513868,10.526301,-19.142023
2.062839,-24.515545,10.532118,-19.073673
2.064002,-24.517174,10.537933,-19.005812
2.065165,-24.518818,10.543749,-18.941628
2.066328,-24.520298,10.549564,-18.876007
2.06749,-24.521786,10.55538,-18.808758
2.068653,-24.523651,10.561195,-18.743784
2.069816,-24.525558,10.567011,-18.678785
2.070979,-24.527458,10.572827,-18.608479
2.072142,-24.52936,10.578643,-18.538399
2.073304,-24.530493,10.584458,-18.472729
2.074467,-24.531401,10.590274,-18.406616
2.07563,-24.532297,10.596089,-18.338444
2.076793,-24.533186,10.601905,-18.270426
2.077956,-24.534317,10.60772,-18.199667
2.079118,-24.534979,10.613537,-18.126677
2.080281,-24.535551,10.619352,-18.05674
2.081444,-24.536118,10.625168,-17.988798
2.082607,-24.536684,10.630983,-17.920576
2.08377,-24.537231,10.636799,-17.852642
2.084933,-24.538143,10.642614,-17.784552
2.086095,-24.53924,10.64843,-17.714859
2.087258,-24.540447,10.654245,-17.644003
2.088421,-24.541679,10.660062,-17.57296
2.089584,-24.542864,10.665877,-17.502419
2.090747,-24.542889,10.671693,-17.432892
2.091909,-24.542549,10.677508,-17.363176
2.093072,-24.542213,10.683324,-17.292891
2.094235,-24.541876,10.689139,-17.22477
2.095398,-24.542398,10.694955,-17.156389
2.096561,-24.543488,10.700771,-17.085062
2.097723,-24.544674,10.706587,-17.012932
2.098886,-24.545858,10.712402,-16.938158
2.100049,-24.546883,10.718218,-16.858364
2.101212,-24.547482,10.724033,-16.779968
2.102375,-24.547985,10.729849,-16.703663
2.103538,-24.548492,10.735664,-16.626638
2.104701,-24.549004,10.741481,-16.554758
2.105863,-24.549232,10.747296,-16.487103
2.107026,-24.548914,10.753112,-16.417982
2.108189,-24.548374,10.758927,-16.348421
2.109352,-24.547813,10.764743,-16.279379
2.110515,-24.547249,10.770558,-16.206844
2.111677,-24.546797,10.776374,-16.133749
2.11284,-24.546507,10.782189,-16.06138
2.114003,-24.546251,10.788006,-15.988543
2.115166,-24.545996,10.793821,-15.914248
2.116329,-24.54574,10.799637,-15.841535
2.117491,-24.546267,10.805452,-15.768317
2.118654,-24.547131,10.811268,-15.695494
2.119817,-24.548027,10.817083,-15.622373
2.12098,-24.54892,10.822899,-15.548903
2.122143,-24.549814,10.828715,-15.47315
2.123306,-24.549755,10.834531,-15.398084
2.124468,-24.548597,10.840346,-15.326468
2.125631,-24.547245,10.846162,-15.257045
2.126794,-24.545893,10.851977,-15.188143
2.127957,-24.54454,10.857793,-15.117682
2.12912,-24.544794,10.863608,-15.045112
2.130282,-24.545799,10.869425,-14.969882
2.131445,-24.546888,10.87524,-14.891076
2.132608,-24.547981,10.881056,-14.814224
2.133771,-24.548859,10.886871,-14.742935
2.134934,-24.549503,10.892687,-14.678863
2.136096,-24.550409,10.898502,-14.613351
2.137259,-24.551363,10.904318,-14.548176
2.138422,-24.552235,10.910133,-14.480497
2.139585,-24.55344,10.91595,-14.409698
2.140748,-24.555197,10.921765,-14.335972
2.141911,-24.557081,10.927581,-14.263346
2.143074,-24.558914,10.933396,-14.192282
2.144236,-24.560745,10.939212,-14.122279
2.145399,-24.561888,10.945027,-14.054236
2.146562,-24.561842,10.950843,-13.98295
2.147725,-24.561281,10.956659,-13.91301
2.148888,-24.560682,10.962475,-13.845977
2.15005,-24.560083,10.96829,-13.778794
2.151213,-24.559772,10.974106,-13.708557
2.152376,-24.56049,10.979921,-13.641551
2.153539,-24.561768,10.985737,-13.576919
2.154702,-24.563095,10.991552,-13.509932
2.155864,-24.564423,10.997369,-13.443344
2.157027,-24.566347,11.003184,-13.38028
2.15819,-24.567635,11.009,-13.317301
2.159353,-24.56839,11.014815,-13.249983
2.160516,-24.569143,11.020631,-13.182883
2.161679,-24.569899,11.026446,-13.117811
2.162841,-24.570541,11.032262,-13.050097
2.164004,-24.571386,11.038077,-12.981421
2.165167,-24.572374,11.043894,-12.914861
2.16633,-24.573362,11.049709,-12.851022
2.167493,-24.574347,11.055525,-12.786998
2.168655,-24.575153,11.06134,-12.721998
2.169818,-24.575466,11.067156,-12.655899
2.170981,-24.575571,11.072971,-12.590895
2.172144,-24.575674,11.078787,-12.526393
2.173307,-24.575811,11.084603,-12.460896
2.174469,-24.576998,11.090419,-12.39777
2.175632,-24.578878,11.096234,-12.335861
2.176795,-24.580847,11.10205,-12.277876
2.177958,-24.582813,11.107865,-12.217949
2.179121,-24.584764,11.113681,-12.156348
2.180284,-24.586346,11.119496,-12.096683
2.181447,-24.587631,11.125313,-12.036995
2.182609,-24.588852,11.131128,-11.96993
2.183772,-24.590069,11.136944,-11.902719
2.184935,-24.591158,11.142759,-11.837156
2.186098,-24.591413,11.148575,-11.773079
2.187261,-24.59115,11.15439,-11.711101
2.188423,-24.590813,11.160206,-11.65475
2.189586,-24.590477,11.166021,-11.594791
2.190749,-24.590513,11.171838,-11.535338
